Answer using only only word - wiffle ball or basketball and not walnut. Which is more similar in meaning to walnut?,Basketball
Answer using only only word - super ball or bowling ball and not medicine ball. Which is more similar in meaning to medicine ball?,Super ball
Answer using only only word - soccer ball or wiffle ball and not pumpkin. Which is more similar in meaning to pumpkin?,soccer ball
Answer using only only word - yoga ball or globe and not kiwi. Which is more similar in meaning to kiwi?,neither
Answer using only only word - beach ball or pea and not billiard ball. Which is more similar in meaning to billiard ball?,Beach ball
Answer using only only word - grapefruit or lime and not wiffle ball. Which is more similar in meaning to wiffle ball?,grapefruit
Answer using only only word - bowling ball or grapefruit and not hocky ball. Which is more similar in meaning to hocky ball?,Grapefruit
Answer using only only word - olive or onion and not Granny Smith apple. Which is more similar in meaning to Granny Smith apple?,olive
Answer using only only word - golfball or basketball and not Granny Smith apple. Which is more similar in meaning to Granny Smith apple?,golfball
Answer using only only word - kiwi or cherry and not MacIntosh apple. Which is more similar in meaning to MacIntosh apple?,Kiwi
Answer using only only word - golfball or yoga ball and not nectarine. Which is more similar in meaning to nectarine?,golfball
Answer using only only word - MacIntosh apple or volleyball and not softball. Which is more similar in meaning to softball?,volleyball
Answer using only only word - croquet ball or beach ball and not pumpkin. Which is more similar in meaning to pumpkin?,beach ball
Answer using only only word - pumpkin or beach ball and not soccer ball. Which is more similar in meaning to soccer ball?,beach ball
Answer using only only word - MacIntosh apple or lime and not pumpkin. Which is more similar in meaning to pumpkin?,apple
Answer using only only word - soccer ball or grape and not watermelon. Which is more similar in meaning to watermelon?,Grape
Answer using only only word - marble or plum and not super ball. Which is more similar in meaning to super ball?,marble
Answer using only only word - softball or onion and not clementine. Which is more similar in meaning to clementine?,Onion
Answer using only only word - cantaloupe or croquet ball and not medicine ball. Which is more similar in meaning to medicine ball?,Croquet ball
Answer using only only word - blueberry or tomato and not MacIntosh apple. Which is more similar in meaning to MacIntosh apple?,"The word ""MacIntosh"" is a type of apple, so they are both similar in meaning"
Answer using only only word - marble or wiffle ball and not blueberry. Which is more similar in meaning to blueberry?,Marble
Answer using only only word - volleyball or yoga ball and not tomato. Which is more similar in meaning to tomato?,Volleyball
Answer using only only word - orange or grape and not onion. Which is more similar in meaning to onion?,grape
Answer using only only word - peach or walnut and not baseball. Which is more similar in meaning to baseball?,peach
Answer using only only word - squash ball or plum and not marble. Which is more similar in meaning to marble?,Squash ball
Answer using only only word - peach or lemon and not globe. Which is more similar in meaning to globe?,peach
Answer using only only word - billiard ball or volleyball and not orange. Which is more similar in meaning to orange?,"Both billiard balls and oranges are round. However, oranges are a fruit and are eaten, while billiard balls are used in a game"
Answer using only only word - olive or cherry and not squash ball. Which is more similar in meaning to squash ball?,olive
Answer using only only word - grapefruit or basketball and not squash ball. Which is more similar in meaning to squash ball?,Basketball
Answer using only only word - marble or tomato and not radish. Which is more similar in meaning to radish?,marble
Answer using only only word - bowling ball or pumpkin and not radish. Which is more similar in meaning to radish?,bowling ball
Answer using only only word - super ball or wiffle ball and not cherry. Which is more similar in meaning to cherry?,super ball
Answer using only only word - radish or pea and not hocky ball. Which is more similar in meaning to hocky ball?,radish
Answer using only only word - billiard ball or tennis ball and not grape. Which is more similar in meaning to grape?,Tennis ball
Answer using only only word - brussel sprout or Granny Smith apple and not croquet ball. Which is more similar in meaning to croquet ball?,Brussel sprout
Answer using only only word - wiffle ball or blueberry and not brussel sprout. Which is more similar in meaning to brussel sprout?,Blueberry
Answer using only only word - radish or pea and not beach ball. Which is more similar in meaning to beach ball?,Radish
Answer using only only word - pumpkin or medicine ball and not soccer ball. Which is more similar in meaning to soccer ball?,pumpkin
Answer using only only word - nectarine or brussel sprout and not pea. Which is more similar in meaning to pea?,nectarine
Answer using only only word - croquet ball or cantaloupe and not lime. Which is more similar in meaning to lime?,Cantaloupe
Answer using only only word - billiard ball or lime and not pingpong ball. Which is more similar in meaning to pingpong ball?,billiard ball
Answer using only only word - hocky ball or tennis ball and not brussel sprout. Which is more similar in meaning to brussel sprout?,Tennis ball
Answer using only only word - rubber ball or lime and not brussel sprout. Which is more similar in meaning to brussel sprout?,lime
